Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"bench/parsing/100",0.11153795355364943,0.1063158690314021,0.11816012495562696,2.9966185880799193e-2,2.4794594674821948e-2,3.501362098530683e-2
"bench/parsing/500",0.5940692149977415,0.5849079119543761,0.6025597202162472,4.518795058277566e-2,3.958415375578783e-2,5.1360125652505154e-2
"bench/printing/100",2.6597183881255614e-2,2.4391592679473394e-2,2.9751037297698492e-2,1.3444722165496735e-2,1.0326415813310357e-2,1.647261619942396e-2
"bench/printing/500",2.688773983523512e-2,2.4707354245635502e-2,2.9989589391204354e-2,1.322095628116662e-2,1.0185301105897418e-2,1.626810378055471e-2
